DATA CAIXA;HORA ABERT.;CHAVE NF-E;NOTA FISCAL;MODELO;SERIE;VAL. TOTAL PRODUTO;VAL. TOTAL NOTA;TROCO;DESCONTO;BASE ICMS;VAL. ICMS;BASE PIS;VAL. PIS;BASE COFINS;VAL. COFINS;COD. PRODUTO;DESCRIÇÃO DO ITEM;QUANT. ITEM;VALOR ITEM;ALIQ. ICMS;REDUÇÃO ICMS;CST;CFOP;BASE ICMS ITEM;VAL. ICMS ITEM;BASE PIS ITEM;VAL PIS ITEM;BASE COFINS ITEM; VAL. COFINS;COD. PAGTO;ESCR. PAGTO;VALOR PAGTO;OPERADORA;TIPO OPERACAO;NSU TRANSAÇÃO;N. AUTORIZAÇÃO;COD. PAGTO TEF;D..PAGTO TEF;HORA FECH.;HORA LANC.;NUMERO;TOTAL CARTÃO;CODIGO DA EMPRESA; CÓDIGO FUNC. LANC. ITEM;DESCONTO DO ITEM
07/06/2026;16:51:33;'29260645941965000117650050000397509730916616';39750;;5;31;31;0;0;0;0;0;0;0;0;140;AGUA SEM GAS;1;10;;;;;;;;;;;;;;;;;;;;16:51:56;16:51:34;110;1;3;0;0
07/06/2026;16:51:33;'29260645941965000117650050000397509730916616';39750;;5;31;31;0;0;0;0;0;0;0;0;10041;COCA ZERO;1;9;;;;;;;;;;;;;;;;;;;;16:51:56;16:51:45;110;1;3;0;0
07/06/2026;16:51:33;'29260645941965000117650050000397509730916616';39750;;5;31;31;0;0;0;0;0;0;0;0;5002;CASADINHO;1;12;;;;;;;;;;;5302;MASTER CREDITO;31;;;;;0;;16:51:56;16:51:51;110;1;3;0;0
07/06/2026;17:34:51;'29260645941965000117650050000397559120555667';39755;;5;36;36;0;0;0;0;0;0;0;0;5002;CASADINHO;1;12;;;;;;;;;;;;;;;;;;;;17:35:30;17:34:51;111;1;3;0;0
07/06/2026;17:34:51;'29260645941965000117650050000397559120555667';39755;;5;36;36;0;0;0;0;0;0;0;0;5002;CASADINHO;1;12;;;;;;;;;;;;;;;;;;;;17:35:30;17:35:03;111;1;3;0;0
07/06/2026;17:34:51;'29260645941965000117650050000397559120555667';39755;;5;36;36;0;0;0;0;0;0;0;0;5003;BRIGADEIRO;1;12;;;;;;;;;;;4301;VISA ELETRO;36;;;;;0;;17:35:30;17:35:22;111;1;3;0;0
07/06/2026;17:55:17;'29260645941965000117650050000397589284242671';39758;;5;50;50;0;0;0;0;0;0;0;0;250;PRATO KIDS PF;1;45;;;;;;;;;;;;;;;;;;;;17:56:35;17:55:17;113;1;3;0;0
07/06/2026;17:55:17;'29260645941965000117650050000397589284242671';39758;;5;50;50;0;0;0;0;0;0;0;0;9999;EMBALAGEM + SACOLA;1;5;;;;;;;;;;;5302;MASTER CREDITO;50;;;;;0;;17:56:35;17:55:22;113;1;3;0;0
07/06/2026;17:59:55;'29260645941965000117650050000397599430182396';39759;;5;10;10;0;0;0;0;0;0;0;0;140;AGUA SEM GAS;1;10;;;;;;;;;;;5302;MASTER CREDITO;10;;;;;0;;18:00:04;17:59:55;114;1;3;0;0
07/06/2026;18:10:08;'29260645941965000117650050000397619843136385';39761;;5;74;74;0;0;0;0;0;0;0;0;1016579135;CHICKEN BURGER;1;69;;;;;;;;;;;;;;;;;;;;18:10:46;18:10:08;115;1;3;0;0
07/06/2026;18:10:08;'29260645941965000117650050000397619843136385';39761;;5;74;74;0;0;0;0;0;0;0;0;9999;EMBALAGEM + SACOLA;1;5;;;;;;;;;;;5301;VISA CREDITO;74;;;;;0;;18:10:46;18:10:12;115;1;3;0;0
07/06/2026;18:23:41;'29260645941965000117650050000397629528922105';39762;;5;36;36;0;0;0;0;0;0;0;0;5003;BRIGADEIRO;1;12;;;;;;;;;;;;;;;;;;;;18:24:02;18:23:41;116;1;3;0;0
07/06/2026;18:23:41;'29260645941965000117650050000397629528922105';39762;;5;36;36;0;0;0;0;0;0;0;0;5003;BRIGADEIRO;1;12;;;;;;;;;;;;;;;;;;;;18:24:02;18:23:45;116;1;3;0;0
07/06/2026;18:23:41;'29260645941965000117650050000397629528922105';39762;;5;36;36;0;0;0;0;0;0;0;0;5003;BRIGADEIRO;1;12;;;;;;;;;;;5302;MASTER CREDITO;36;;;;;0;;18:24:02;18:23:49;116;1;3;0;0
07/06/2026;18:32:30;'29260645941965000117650050000397659744196745';39765;;5;55;55;0;0;0;0;0;0;0;0;1016578572;BOLO DA VOVO DE CHOCLATE;1;55;;;;;;;;;;;5302;MASTER CREDITO;55;;;;;0;;18:32:36;18:32:30;117;1;3;0;0
07/06/2026;19:22:52;'29260645941965000117650050000397689611090484';39768;;5;25;25;0;0;0;0;0;0;0;0;338;BOMBOM PIPO;1;25;;;;;;;;;;;5301;VISA CREDITO;25;;;;;0;;19:23:00;19:22:52;118;1;3;0;0
07/06/2026;20:00:14;'29260645941965000117650050000397729107173692';39772;;5;24;24;0;0;0;0;0;0;0;0;5002;CASADINHO;2;24;;;;;;;;;;;5302;MASTER CREDITO;24;;;;;0;;20:00:22;20:00:14;119;1;3;0;0
07/06/2026;20:05:16;'29260645941965000117650050000397739031644948';39773;;5;18,9;18,9;0;0;0;0;0;0;0;0;7038;CUPCAKE;1;18,9;;;;;;;;;;;4303;ELO DEBITO;18,9;;;;;0;;20:05:20;20:05:16;120;1;3;0;0
07/06/2026;21:03:24;'29260645941965000117650050000397759241712146';39775;;5;24;24;0;0;0;0;0;0;0;0;13;BROWNIE PISTACHE;1;12;;;;;;;;;;;;;;;;;;;;21:03:40;21:03:24;121;1;3;0;0
07/06/2026;21:03:24;'29260645941965000117650050000397759241712146';39775;;5;24;24;0;0;0;0;0;0;0;0;13;BROWNIE PISTACHE;1;12;;;;;;;;;;;5301;VISA CREDITO;24;;;;;0;;21:03:40;21:03:33;121;1;3;0;0
07/06/2026;21:03:56;'29260645941965000117650050000397769391652928';39776;;5;12;12;0;0;0;0;0;0;0;0;13;BROWNIE PISTACHE;1;12;;;;;;;;;;;5301;VISA CREDITO;12;;;;;0;;21:04:03;21:03:56;122;1;3;0;0
07/06/2026;21:04:13;'29260645941965000117650050000397779737689112';39777;;5;24;24;0;0;0;0;0;0;0;0;13;BROWNIE PISTACHE;1;12;;;;;;;;;;;;;;;;;;;;21:04:42;21:04:13;123;1;3;0;0
07/06/2026;21:04:13;'29260645941965000117650050000397779737689112';39777;;5;24;24;0;0;0;0;0;0;0;0;5002;CASADINHO;1;12;;;;;;;;;;;5301;VISA CREDITO;24;;;;;0;;21:04:42;21:04:33;123;1;3;0;0
07/06/2026;21:44:53;'29260645941965000117650050000397789433519060';39778;;5;34,9;34,9;0;0;0;0;0;0;0;0;5003;BRIGADEIRO;1;12;;;;;;;;;;;;;;;;;;;;21:45:18;21:44:54;124;1;3;0;0
07/06/2026;21:44:53;'29260645941965000117650050000397789433519060';39778;;5;34,9;34,9;0;0;0;0;0;0;0;0;5002;CASADINHO;1;12;;;;;;;;;;;;;;;;;;;;21:45:18;21:44:57;124;1;3;0;0
07/06/2026;21:44:53;'29260645941965000117650050000397789433519060';39778;;5;34,9;34,9;0;0;0;0;0;0;0;0;231;MACHIATTO;1;10,9;;;;;;;;;;;4302;MASTER DEBITO;24;;;;;0;;21:45:18;21:45:02;124;1;3;0;0
07/06/2026;21:44:53;'29260645941965000117650050000397789433519060';39778;;5;;;;;;;;;;;;;;;;;;;;;;;;;5302;MASTER CREDITO;10,9;;;;;0;;;;;;;;
08/06/2026;15:50:37;'29260645941965000117650050000397919756602891';39791;;5;15,29;15,29;0;0;0;0;0;0;0;0;444;CAFE DESCAFEINADO;1;13,9;;;;;;;;;;;;;;;;;;;;15:55:43;15:50:37;1;1;3;61;0
08/06/2026;15:50:37;'29260645941965000117650050000397919756602891';39791;;5;15,29;15,29;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;1,39;;;;;;;;;;;17311;TEF-GETNET DEBITO;15,29;ELO             ;VD DEB;833;986717;0;;15:55:43;15:54:08;1;1;3;0;0
08/06/2026;16:15:13;'29260645941965000117650050000397939070947495';39793;;5;59,4;59,4;0;0;0;0;0;0;0;0;10116;SALADA SIMPLES P;1;54;;;;;;;;;;;;;;;;;;;;16:31:57;16:15:13;1;1;3;60;0
08/06/2026;16:15:13;'29260645941965000117650050000397939070947495';39793;;5;59,4;59,4;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;5,4;;;;;;;;;;;17311;TEF-GETNET DEBITO;59,4;VISA            ;VD DEB;835;658715;0;;16:31:57;16:15:38;1;1;3;0;0
08/06/2026;19:03:10;'29260645941965000117650050000398029582604202';39802;;5;81,4;81,4;0;0;0;0;0;0;0;0;5104;NOSSO BURGUER;1;69;;;;;;;;;;;;;;;;;;;;19:41:37;19:03:11;1;1;3;34;0
08/06/2026;19:03:10;'29260645941965000117650050000398029582604202';39802;;5;81,4;81,4;0;0;0;0;0;0;0;0;9999;EMBALAGEM + SACOLA;1;5;;;;;;;;;;;;;;;;;;;;19:41:37;19:03:12;1;1;3;34;0
08/06/2026;19:03:10;'29260645941965000117650050000398029582604202';39802;;5;81,4;81,4;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;7,4;;;;;;;;;;;5302;MASTER CREDITO;81,4;;;;;0;;19:41:37;19:23:44;1;1;3;0;0
08/06/2026;13:30:49;'29260645941965000117650050000397879074750087';39787;;5;130,68;130,68;0;0;0;0;0;0;0;0;1016578581;CEVICHE DE SALM E CAM ENT NAMORADOS;1;1;;;;;;;;;;;;;;;;;;;;15:09:42;13:30:50;4;1;3;60;0
08/06/2026;13:30:49;'29260645941965000117650050000397879074750087';39787;;5;130,68;130,68;0;0;0;0;0;0;0;0;1016578578;MOUSSE CHOC  SOBREMESA NAMORADOS;1;1;;;;;;;;;;;;;;;;;;;;15:09:42;13:30:51;4;1;3;60;0
08/06/2026;13:30:49;'29260645941965000117650050000397879074750087';39787;;5;130,68;130,68;0;0;0;0;0;0;0;0;1016580055;NHOQ BAT DOC MB C CAM PRINC NAMORADOS;1;97,9;;;;;;;;;;;;;;;;;;;;15:09:42;13:30:52;4;1;3;60;0
08/06/2026;13:30:49;'29260645941965000117650050000397879074750087';39787;;5;130,68;130,68;0;0;0;0;0;0;0;0;220;CAFE ESPRESSO;1;9,9;;;;;;;;;;;;;;;;;;;;15:09:42;14:10:11;4;1;3;34;0
08/06/2026;13:30:49;'29260645941965000117650050000397879074750087';39787;;5;130,68;130,68;0;0;0;0;0;0;0;0;10041;COCA ZERO;1;9;;;;;;;;;;;;;;;;;;;;15:09:42;14:10:50;4;1;3;34;0
08/06/2026;13:30:49;'29260645941965000117650050000397879074750087';39787;;5;130,68;130,68;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;11,88;;;;;;;;;;;17310;TEF-GETNET CREDITO;130,68;VISA            ;VD CRED;813;758961;0;;15:09:42;14:10:59;4;1;3;0;0
08/06/2026;14:29:32;'29260645941965000117650050000397889391806594';39788;;5;51,7;51,7;0;0;0;0;0;0;0;0;5003;BRIGADEIRO;2;24;;;;;;;;;;;;;;;;;;;;15:09:53;14:29:33;5;1;3;283;0
08/06/2026;14:29:32;'29260645941965000117650050000397889391806594';39788;;5;51,7;51,7;0;0;0;0;0;0;0;0;141;AGUA COM GAS;1;11;;;;;;;;;;;;;;;;;;;;15:09:53;14:29:34;5;1;3;283;0
08/06/2026;14:29:32;'29260645941965000117650050000397889391806594';39788;;5;51,7;51,7;0;0;0;0;0;0;0;0;5003;BRIGADEIRO;1;12;;;;;;;;;;;;;;;;;;;;15:09:53;14:32:31;5;1;3;283;0
08/06/2026;14:29:32;'29260645941965000117650050000397889391806594';39788;;5;51,7;51,7;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;4,7;;;;;;;;;;;17311;TEF-GETNET DEBITO;51,7;VISA            ;VD DEB;831;124305;0;;15:09:53;14:35:33;5;1;3;0;0
08/06/2026;18:27:33;'29260645941965000117650050000397999267366719';39799;;5;58,3;58,3;0;0;0;0;0;0;0;0;1016579169;CREPIOCA DE FRANGO;1;37;;;;;;;;;;;;;;;;;;;;18:49:46;18:27:34;5;1;3;34;0
08/06/2026;18:27:33;'29260645941965000117650050000397999267366719';39799;;5;58,3;58,3;0;0;0;0;0;0;0;0;1016578639;SUCO DE MARACUJA COM ABACAXI;1;16;;;;;;;;;;;;;;;;;;;;18:49:46;18:27:36;5;1;3;34;0
08/06/2026;18:27:33;'29260645941965000117650050000397999267366719';39799;;5;58,3;58,3;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;5,3;;;;;;;;;;;17310;TEF-GETNET CREDITO;58,3;MASTERCARD      ;VD CRED;841;55244;0;;18:49:46;18:48:04;5;1;3;0;0
08/06/2026;19:34:02;'29260645941965000117650050000398079579449150';39807;;5;138,49;138,49;0;0;0;0;0;0;0;0;5091;POKE LEVE;1;79;;;;;;;;;;;;;;;;;;;;20:32:56;19:34:03;5;1;3;34;0
08/06/2026;19:34:02;'29260645941965000117650050000398079579449150';39807;;5;138,49;138,49;0;0;0;0;0;0;0;0;150;SHOT DETOXIFICACAO;1;8;;;;;;;;;;;;;;;;;;;;20:32:56;19:34:05;5;1;3;34;0
08/06/2026;19:34:02;'29260645941965000117650050000398079579449150';39807;;5;138,49;138,49;0;0;0;0;0;0;0;0;162;SUCO DETOX;1;16;;;;;;;;;;;;;;;;;;;;20:32:56;19:34:06;5;1;3;34;0
08/06/2026;19:34:02;'29260645941965000117650050000398079579449150';39807;;5;138,49;138,49;0;0;0;0;0;0;0;0;5056;CAFE ESPRESSO DUPLO;1;10,9;;;;;;;;;;;;;;;;;;;;20:32:56;20:10:05;5;1;3;283;0
08/06/2026;19:34:02;'29260645941965000117650050000398079579449150';39807;;5;138,49;138,49;0;0;0;0;0;0;0;0;13;BROWNIE PISTACHE;1;12;;;;;;;;;;;;;;;;;;;;20:32:56;20:13:11;5;1;3;283;0
08/06/2026;19:34:02;'29260645941965000117650050000398079579449150';39807;;5;138,49;138,49;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;12,59;;;;;;;;;;;17310;TEF-GETNET CREDITO;138,49;ELO             ;VD CRED;823;613145;0;;20:32:56;20:28:47;5;1;3;0;0
08/06/2026;13:36:03;'29260645941965000117650050000397839704812273';39783;;5;33;33;0;0;0;0;0;0;0;0;5004;BROWNIE LOW CARB;1;30;;;;;;;;;;;;;;;;;;;;13:37:30;13:36:05;6;1;3;283;0
08/06/2026;13:36:03;'29260645941965000117650050000397839704812273';39783;;5;33;33;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;3;;;;;;;;;;;17310;TEF-GETNET CREDITO;33;VISA            ;VD CRED;827;642951;0;;13:37:30;13:36:10;6;1;3;0;0
08/06/2026;13:48:48;'29260645941965000117650050000397869694626016';39786;;5;33;33;0;0;0;0;0;0;0;0;1016578617;SHAKE BERRIES;1;30;;;;;;;;;;;;;;;;;;;;15:09:56;13:48:50;6;1;3;60;0
08/06/2026;13:48:48;'29260645941965000117650050000397869694626016';39786;;5;33;33;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;3;;;;;;;;;;;17308;TEF-GETNET PIX;33;PIX;PIX;192939308;ERRO;0;;15:09:56;14:05:00;6;1;3;0;0
08/06/2026;19:29:47;'29260645941965000117650050000398039077402115';39803;;5;155,1;155,1;0;0;0;0;0;0;0;0;1016579169;CREPIOCA DE FRANGO;1;37;;;;;;;;;;;;;;;;;;;;19:51:19;19:29:47;7;2;3;61;0
08/06/2026;19:29:47;'29260645941965000117650050000398039077402115';39803;;5;155,1;155,1;0;0;0;0;0;0;0;0;1016579157;ADD FRANGO DESFIADO;1;10;;;;;;;;;;;;;;;;;;;;19:51:19;19:29:48;7;2;3;61;0
08/06/2026;19:29:47;'29260645941965000117650050000398039077402115';39803;;5;155,1;155,1;0;0;0;0;0;0;0;0;1016578617;SHAKE BERRIES;1;30;;;;;;;;;;;;;;;;;;;;19:51:19;19:29:49;7;2;3;61;0
08/06/2026;19:29:47;'29260645941965000117650050000398039077402115';39803;;5;155,1;155,1;0;0;0;0;0;0;0;0;10120;SALADA PREMIUM P;1;64;;;;;;;;;;;;;;;;;;;;19:51:19;19:33:03;7;2;3;34;0
08/06/2026;19:29:47;'29260645941965000117650050000398039077402115';39803;;5;155,1;155,1;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;14,1;;;;;;;;;;;17311;TEF-GETNET DEBITO;155,1;VISA            ;VD DEB;845;171585;0;;19:51:19;19:50:25;7;2;3;0;0
08/06/2026;18:40:51;'29260645941965000117650050000398009100044311';39800;;5;115,5;115,5;0;0;0;0;0;0;0;0;1016579161;TAPIOCA DE CARNE SECA CREMOSA;1;35;;;;;;;;;;;;;;;;;;;;19:41:43;18:40:53;8;1;3;61;0
08/06/2026;18:40:51;'29260645941965000117650050000398009100044311';39800;;5;115,5;115,5;0;0;0;0;0;0;0;0;1016579153;TOAST AVOCADO;1;35;;;;;;;;;;;;;;;;;;;;19:41:43;18:40:54;8;1;3;61;0
08/06/2026;18:40:51;'29260645941965000117650050000398009100044311';39800;;5;115,5;115,5;0;0;0;0;0;0;0;0;5043;SUCO DE LARANJA;1;14;;;;;;;;;;;;;;;;;;;;19:41:43;18:40:55;8;1;3;61;0
08/06/2026;18:40:51;'29260645941965000117650050000398009100044311';39800;;5;115,5;115,5;0;0;0;0;0;0;0;0;10041;COCA ZERO;1;9;;;;;;;;;;;;;;;;;;;;19:41:43;19:00:38;8;1;3;61;0
08/06/2026;18:40:51;'29260645941965000117650050000398009100044311';39800;;5;115,5;115,5;0;0;0;0;0;0;0;0;13;BROWNIE PISTACHE;1;12;;;;;;;;;;;;;;;;;;;;19:41:43;19:09:07;8;1;3;61;0
08/06/2026;18:40:51;'29260645941965000117650050000398009100044311';39800;;5;115,5;115,5;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;10,5;;;;;;;;;;;17310;TEF-GETNET CREDITO;115,5;VISA            ;VD CRED;843;213493;0;;19:41:43;19:10:33;8;1;3;0;0
08/06/2026;12:07:55;'29260645941965000117650050000397819212008751';39781;;5;64,9;64,9;0;0;0;0;0;0;0;0;1016579171;CREPIOCA HEALTHY;1;43;;;;;;;;;;;;;;;;;;;;12:45:33;12:07:56;11;1;3;60;0
08/06/2026;12:07:55;'29260645941965000117650050000397819212008751';39781;;5;64,9;64,9;0;0;0;0;0;0;0;0;1016578567;BEBIDA MISTA SEM GAS SUIVIE;1;16;;;;;;;;;;;;;;;;;;;;12:45:33;12:07:57;11;1;3;60;0
08/06/2026;12:07:55;'29260645941965000117650050000397819212008751';39781;;5;64,9;64,9;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;5,9;;;;;;;;;;;17310;TEF-GETNET CREDITO;64,9;VISA            ;VD CRED;825;610528;0;;12:45:33;12:38:09;11;1;3;0;0
08/06/2026;19:18:38;'29260645941965000117650050000398059207985667';39805;;5;125,29;125,29;0;0;0;0;0;0;0;0;5104;NOSSO BURGUER;1;69;;;;;;;;;;;;;;;;;;;;20:07:46;19:18:39;11;1;3;61;0
08/06/2026;19:18:38;'29260645941965000117650050000398059207985667';39805;;5;125,29;125,29;0;0;0;0;0;0;0;0;161;SUCO IMUNIDADE;1;16;;;;;;;;;;;;;;;;;;;;20:07:46;19:18:41;11;1;3;61;0
08/06/2026;19:18:38;'29260645941965000117650050000398059207985667';39805;;5;125,29;125,29;0;0;0;0;0;0;0;0;5046;CAPUCCINO HEALTHY;1;16,9;;;;;;;;;;;;;;;;;;;;20:07:46;19:57:12;11;1;3;283;0
08/06/2026;19:18:38;'29260645941965000117650050000398059207985667';39805;;5;125,29;125,29;0;0;0;0;0;0;0;0;5003;BRIGADEIRO;1;12;;;;;;;;;;;;;;;;;;;;20:07:46;19:57:13;11;1;3;283;0
08/06/2026;19:18:38;'29260645941965000117650050000398059207985667';39805;;5;125,29;125,29;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;11,39;;;;;;;;;;;17308;TEF-GETNET PIX;125,29;PIX;PIX;193603124;ERRO;0;;20:07:46;20:00:52;11;1;3;0;0
08/06/2026;19:00:18;'29260645941965000117650050000398019255537807';39801;;5;49,5;49,5;0;0;0;0;0;0;0;0;250;PRATO KIDS PF;1;45;;;;;;;;;;;;;;;;;;;;19:41:46;19:00:20;12;1;3;61;0
08/06/2026;19:00:18;'29260645941965000117650050000398019255537807';39801;;5;49,5;49,5;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;4,5;;;;;;;;;;;17310;TEF-GETNET CREDITO;49,5;AMEX            ;VD CRED;819;691661;0;;19:41:46;19:24:57;12;1;3;0;0
08/06/2026;16:28:23;'29260645941965000117650050000397949128720843';39794;;5;46,2;46,2;0;0;0;0;0;0;0;0;5031;FATIA RED VELVET;1;42;;;;;;;;;;;;;;;;;;;;16:43:20;16:28:24;13;1;3;60;0
08/06/2026;16:28:23;'29260645941965000117650050000397949128720843';39794;;5;46,2;46,2;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;4,2;;;;;;;;;;;17310;TEF-GETNET CREDITO;46,2;VISA            ;VD CRED;837;419556;0;;16:43:20;16:31:34;13;1;3;0;0
08/06/2026;18:04:18;'29260645941965000117650050000397979939040969';39797;;5;94,6;94,6;0;0;0;0;0;0;0;0;2026;PIZZA SERTANEJA;1;86;;;;;;;;;;;;;;;;;;;;18:49:42;18:04:19;13;1;3;283;0
08/06/2026;18:04:18;'29260645941965000117650050000397979939040969';39797;;5;94,6;94,6;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;8,6;;;;;;;;;;;17310;TEF-GETNET CREDITO;94,6;MASTERCARD      ;VD CRED;839;330605;0;;18:49:42;18:41:10;13;1;3;0;0
08/06/2026;19:39:39;'29260645941965000117650050000398069795105172';39806;;5;67,1;67,1;0;0;0;0;0;0;0;0;10117;SALADA SIMPLES M;1;61;;;;;;;;;;;;;;;;;;;;20:07:50;19:39:40;13;1;3;283;0
08/06/2026;19:39:39;'29260645941965000117650050000398069795105172';39806;;5;67,1;67,1;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;6,1;;;;;;;;;;;17310;TEF-GETNET CREDITO;67,1;VISA            ;VD CRED;821;S7CNAY;0;;20:07:50;20:06:17;13;1;3;0;0
08/06/2026;14:08:40;'29260645941965000117650050000397899753510998';39789;;5;133,1;133,1;0;0;0;0;0;0;0;0;1016579142;MEDALHAO DE FILE COM NHOQUE DE BANANA;1;89;;;;;;;;;;;;;;;;;;;;15:10:01;14:08:41;14;1;3;283;0
08/06/2026;14:08:40;'29260645941965000117650050000397899753510998';39789;;5;133,1;133,1;0;0;0;0;0;0;0;0;1016578640;SUCO DE MELANCIA, LIMAO, GENGIBRE E MEL;1;16;;;;;;;;;;;;;;;;;;;;15:10:01;14:10:32;14;1;3;283;0
08/06/2026;14:08:40;'29260645941965000117650050000397899753510998';39789;;5;133,1;133,1;0;0;0;0;0;0;0;0;1016578567;BEBIDA MISTA SEM GAS SUIVIE;1;16;;;;;;;;;;;;;;;;;;;;15:10:01;14:56:42;14;1;3;283;0
08/06/2026;14:08:40;'29260645941965000117650050000397899753510998';39789;;5;133,1;133,1;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;12,1;;;;;;;;;;;17310;TEF-GETNET CREDITO;133,1;VISA            ;VD CRED;815;09453D;0;;15:10:01;15:00:09;14;1;3;0;0
08/06/2026;15:17:59;'29260645941965000117650050000397929142860741';39792;;5;118,69;118,69;0;0;0;0;0;0;0;0;1016578574;PAO DE QUEIJO REC ENT NAMORADOS;1;1;;;;;;;;;;;;;;;;;;;;16:10:36;15:17:59;14;1;3;61;0
08/06/2026;15:17:59;'29260645941965000117650050000397929142860741';39792;;5;118,69;118,69;0;0;0;0;0;0;0;0;1016580055;NHOQ BAT DOC MB C CAM PRINC NAMORADOS;1;97,9;;;;;;;;;;;;;;;;;;;;16:10:36;15:18:00;14;1;3;61;0
08/06/2026;15:17:59;'29260645941965000117650050000397929142860741';39792;;5;118,69;118,69;0;0;0;0;0;0;0;0;1016578578;MOUSSE CHOC  SOBREMESA NAMORADOS;1;1;;;;;;;;;;;;;;;;;;;;16:10:36;15:18:01;14;1;3;61;0
08/06/2026;15:17:59;'29260645941965000117650050000397929142860741';39792;;5;118,69;118,69;0;0;0;0;0;0;0;0;142;AGUA DE COCO;1;8;;;;;;;;;;;;;;;;;;;;16:10:36;15:18:02;14;1;3;61;0
08/06/2026;15:17:59;'29260645941965000117650050000397929142860741';39792;;5;118,69;118,69;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;10,79;;;;;;;;;;;1;DINHEIRO;118,69;;;;;0;;16:10:36;16:09:31;14;1;3;0;0
08/06/2026;12:31:36;'29260645941965000117650050000397829322833746';39782;;5;335,28;335,28;0;0;0;0;0;0;0;0;1016578574;PAO DE QUEIJO REC ENT NAMORADOS;1;1;;;;;;;;;;;;;;;;;;;;13:36:23;12:31:37;15;2;3;60;0
08/06/2026;12:31:36;'29260645941965000117650050000397829322833746';39782;;5;335,28;335,28;0;0;0;0;0;0;0;0;1016580055;NHOQ BAT DOC MB C CAM PRINC NAMORADOS;2;195,8;;;;;;;;;;;;;;;;;;;;13:36:23;12:31:39;15;2;3;60;0
08/06/2026;12:31:36;'29260645941965000117650050000397829322833746';39782;;5;335,28;335,28;0;0;0;0;0;0;0;0;1016578578;MOUSSE CHOC  SOBREMESA NAMORADOS;2;2;;;;;;;;;;;;;;;;;;;;13:36:23;12:31:40;15;2;3;60;0
08/06/2026;12:31:36;'29260645941965000117650050000397829322833746';39782;;5;335,28;335,28;0;0;0;0;0;0;0;0;1016578581;CEVICHE DE SALM E CAM ENT NAMORADOS;1;1;;;;;;;;;;;;;;;;;;;;13:36:23;12:31:42;15;2;3;60;0
08/06/2026;12:31:36;'29260645941965000117650050000397829322833746';39782;;5;335,28;335,28;0;0;0;0;0;0;0;0;1016579051;KOMBUCHA PITAYA COM MARACUJA 269 ML;1;22;;;;;;;;;;;;;;;;;;;;13:36:23;12:32:10;15;2;3;60;0
08/06/2026;12:31:36;'29260645941965000117650050000397829322833746';39782;;5;335,28;335,28;0;0;0;0;0;0;0;0;141;AGUA COM GAS;1;11;;;;;;;;;;;;;;;;;;;;13:36:23;12:32:11;15;2;3;60;0
08/06/2026;12:31:36;'29260645941965000117650050000397829322833746';39782;;5;335,28;335,28;0;0;0;0;0;0;0;0;10121;SALADA PREMIUM M;1;72;;;;;;;;;;;;;;;;;;;;13:36:23;12:42:30;15;2;3;60;0
08/06/2026;12:31:36;'29260645941965000117650050000397829322833746';39782;;5;335,28;335,28;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;30,48;;;;;;;;;;;17311;TEF-GETNET DEBITO;335,28;VISA            ;VD DEB;1103;648960;0;;13:36:23;13:31:39;15;2;3;0;0
08/06/2026;20:12:46;'29260645941965000117650050000398089604727500';39808;;5;107,8;107,8;0;0;0;0;0;0;0;0;1016578617;SHAKE BERRIES;2;60;;;;;;;;;;;;;;;;;;;;22:02:24;20:12:47;17;2;3;283;0
08/06/2026;20:12:46;'29260645941965000117650050000398089604727500';39808;;5;107,8;107,8;0;0;0;0;0;0;0;0;1016579170;CREPIOCA SERTANEJA;1;38;;;;;;;;;;;;;;;;;;;;22:02:24;20:12:48;17;2;3;283;0
08/06/2026;20:12:46;'29260645941965000117650050000398089604727500';39808;;5;107,8;107,8;0;0;0;0;0;0;0;0;100000;GORJETA CONCEDIDA;1;9,8;;;;;;;;;;;17310;TEF-GETNET CREDITO;107,8;VISA            ;VD CRED;825;525753;0;;22:02:24;20:42:34;17;2;3;0;0
